2008,7,31,56065.0
2008,8,1,56396.0
2008,8,4,57475.0
2008,8,5,57827.0
2008,8,6,57872.0
2008,8,7,57515.0
2008,8,8,58283.0
2008,8,11,58783.0
2008,8,12,58085.0
2008,8,13,58200.0
2008,8,14,58144.0
2008,8,15,58495.0
2008,8,18,58123.0
2008,8,19,57691.0
2008,8,20,57888.0
2008,8,21,57527.0
2008,8,22,57850.0
2008,8,25,57440.0
2008,8,26,57335.0
2008,8,27,57550.0
2008,8,28,58200.0
2008,8,29,58640.0
2008,9,2,58905.0
2008,9,3,60335.0
2008,9,4,58620.0
2008,9,5,59425.0
2008,9,8,59970.0
2008,9,9,58595.0
2008,9,10,58130.0
2008,9,11,58991.0
2008,9,12,59780.0
2008,9,15,56567.0
2008,9,16,54150.0
2008,9,17,46835.0
2008,9,18,53974.0
2008,9,19,65892.0
2008,9,22,70216.0
2008,9,23,71568.0
2008,9,24,61198.0
2008,9,25,60729.0
2008,9,26,60849.0
2008,9,29,49550.0
2008,9,30,57721.0
2008,10,1,65487.0
2008,10,2,63247.0
2008,10,3,62288.0
2008,10,6,59774.0
2008,10,7,54237.0
2008,10,8,49776.0
2008,10,9,39973.0
2008,10,10,39194.0
2008,10,13,47525.0
2008,10,14,49391.0
2008,10,15,41698.0
2008,10,16,43360.0
2008,10,17,41075.0
2008,10,20,43921.0
2008,10,21,41914.0
2008,10,22,39124.0
2008,10,23,38492.0
2008,10,24,32954.0
2008,10,27,28179.0
2008,10,28,35545.0
2008,10,29,32351.0
2008,10,30,34533.0
2008,10,31,38254.0
2008,11,3,39796.0
2008,11,4,44144.0
2008,11,5,39110.0
2008,11,6,35164.0
2008,11,7,36443.0
2008,11,10,36229.0
2008,11,11,34655.0
2008,11,12,28888.0
2008,11,13,32166.0
2008,11,14,29420.0
2008,11,17,26870.0
2008,11,18,26064.0
2008,11,19,18427.0
2008,11,20,15133.0
2008,11,21,16936.0
2008,11,24,27120.0
2008,11,25,31251.0
2008,11,26,37695.0
2008,11,28,41111.0
2008,12,1,31554.0
2008,12,2,35819.0
2008,12,3,38553.0
2008,12,4,35185.0
2008,12,5,37990.0
2008,12,8,40710.0
2008,12,9,39763.0
2008,12,10,38554.0
2008,12,11,36452.0
2008,12,12,37515.0
2008,12,15,36873.0
2008,12,16,40194.0
2008,12,17,39651.0
2008,12,18,37797.0
2008,12,19,38616.0
2008,12,22,35781.0
2008,12,23,34346.0
2008,12,24,34261.0
2008,12,26,34921.0
2008,12,29,34101.0
2008,12,30,35351.0
2008,12,31,36661.0
2009,1,2,40601.0
2009,1,5,40425.0
2009,1,6,44005.0
2009,1,7,41551.0
2009,1,8,42807.0
2009,1,9,41620.0
2009,1,12,39333.0
2009,1,13,39298.0
2009,1,14,36589.0
2009,1,15,35221.0
2009,1,16,35564.0
2009,1,20,29699.0
2009,1,21,37094.0
2009,1,22,30044.0
2009,1,23,33897.0
2009,1,26,31631.0
2009,1,27,34142.0
2009,1,28,41990.0
2009,1,29,36463.0
2009,1,30,32202.0
2009,2,2,31834.0
2009,2,3,28308.0
2009,2,4,27662.0
2009,2,5,28346.0
2009,2,6,33929.0
2009,2,9,35716.0
2009,2,10,26858.0
2009,2,11,30738.0
2009,2,12,29710.0
2009,2,13,27778.0
2009,2,17,22264.0
2009,2,18,20471.0
2009,2,19,15249.0
2009,2,20,11220.0
2009,2,23,11235.0
2009,2,24,16716.0
2009,2,25,16549.0
2009,2,26,16043.0
2009,2,27,8198.0
2009,3,2,3408.0
2009,3,3,2872.0
2009,3,4,4505.0
2009,3,5,-1726.0
2009,3,6,-3298.0
2009,3,9,-2557.0
2009,3,10,8135.0
2009,3,11,9296.0
2009,3,12,15008.0
2009,3,13,18052.0
2009,3,16,23047.0
2009,3,17,28255.0
2009,3,18,40144.0
2009,3,19,37668.0
2009,3,20,32590.0
2009,3,23,43347.0
2009,3,24,40465.0
2009,3,25,40250.0
2009,3,26,41960.0
2009,3,27,38598.0
2009,3,30,32635.0
2009,3,31,35420.0
2009,4,1,38530.0
2009,4,2,43311.0
2009,4,3,45293.0
2009,4,6,44298.0
2009,4,7,42185.0
2009,4,8,42999.0
2009,4,9,49807.0
2009,4,13,58449.0
2009,4,14,59309.0
2009,4,15,62077.0
2009,4,16,65998.0
2009,4,17,66917.0
2009,4,20,55383.0
2009,4,21,61708.0
2009,4,22,61433.0
2009,4,23,62816.0
2009,4,24,63216.0
2009,4,27,60635.0
2009,4,28,60110.0
2009,4,29,59183.0
2009,4,30,56516.0
2009,5,1,57555.0
2009,5,4,62840.0
2009,5,5,66347.0
2009,5,6,72335.0
2009,5,7,72324.0
2009,5,8,78130.0
2009,5,11,75235.0
2009,5,12,71832.0
2009,5,13,66883.0
2009,5,14,70361.0
2009,5,15,68477.0
2009,5,18,72223.0
2009,5,19,73351.0
2009,5,20,72338.0
2009,5,21,70937.0
2009,5,22,69590.0
2009,5,26,70608.0
2009,5,27,70303.0
2009,5,28,70723.0
2009,5,29,71786.0
2009,6,1,72757.0
2009,6,2,70616.0
2009,6,3,68095.0
2009,6,4,71875.0
2009,6,5,71379.0
2009,6,8,71091.0
2009,6,9,72316.0
2009,6,10,72243.0
2009,6,11,73525.0
2009,6,12,74478.0
2009,6,15,71913.0
2009,6,16,69303.0
2009,6,17,66460.0
2009,6,18,67085.0
2009,6,19,66660.0
2009,6,22,63457.0
2009,6,23,64190.0
2009,6,24,64931.0
2009,6,25,65940.0
2009,6,26,66510.0
2009,6,29,65416.0
2009,6,30,63601.0
2009,7,1,61426.0
2009,7,2,59692.0
2009,7,6,58258.0
2009,7,7,56785.0
2009,7,8,55909.0
2009,7,9,56887.0
2009,7,10,56365.0
2009,7,13,57680.0
2009,7,14,59038.0
2009,7,15,62714.0
2009,7,16,61834.0
2009,7,17,61296.0
2009,7,20,60849.0
2009,7,21,59685.0
2009,7,22,60965.0
2009,7,23,61618.0
2009,7,24,61462.0
2009,7,27,62651.0
2009,7,28,63958.0
2009,7,29,64373.0
2009,7,30,65658.0
2009,7,31,65763.0
2009,8,3,66073.0
2009,8,4,66543.0
2009,8,5,68033.0
2009,8,6,68718.0
2009,8,7,69033.0
2009,8,10,69673.0
2009,8,11,67613.0
2009,8,12,69715.0
2009,8,13,70835.0
2009,8,14,70718.0
2009,8,17,69755.0
2009,8,18,71126.0
2009,8,19,71029.0
2009,8,20,73346.0
2009,8,21,74834.0
2009,8,24,75065.0
2009,8,25,74709.0
2009,8,26,74335.0
2009,8,27,76527.0
2009,8,28,78088.0
2009,8,31,77811.0
2009,9,1,74858.0
2009,9,2,76333.0
2009,9,3,76883.0
2009,9,4,77688.0
2009,9,8,78150.0
2009,9,9,78119.0
2009,9,10,79311.0
2009,9,11,79848.0
2009,9,14,80443.0
2009,9,15,79117.0
2009,9,16,79540.0
2009,9,17,79984.0
2009,9,18,79994.0
2009,9,21,81609.0
2009,9,22,82414.0
2009,9,23,81234.0
2009,9,24,80115.0
2009,9,25,79734.0
2009,9,28,81266.0
2009,9,29,82030.0
2009,9,30,82950.0
2009,10,1,80079.0
2009,10,2,79892.0
2009,10,5,81228.0
2009,10,6,81511.0
2009,10,7,81507.0
2009,10,8,81260.0
2009,10,9,81210.0
2009,10,12,81514.0
2009,10,13,81665.0
2009,10,14,82953.0
2009,10,15,81913.0
2009,10,16,80392.0
2009,10,19,81292.0
2009,10,20,80107.0
2009,10,21,79552.0
2009,10,22,80357.0
2009,10,23,79957.0
2009,10,26,78227.0
2009,10,27,77757.0
2009,10,28,76307.0
2009,10,29,79596.0
2009,10,30,77467.0
2009,11,2,77018.0
2009,11,3,77768.0
2009,11,4,77233.0
2009,11,5,78070.0
2009,11,6,78502.0
2009,11,9,79819.0
2009,11,10,79227.0
2009,11,11,79108.0
2009,11,12,78434.0
2009,11,13,78714.0
2009,11,16,79799.0
2009,11,17,80234.0
2009,11,18,81443.0
2009,11,19,80886.0
2009,11,20,80511.0
2009,11,23,81030.0
2009,11,24,80303.0
2009,11,25,80522.0
2009,11,27,79357.0
2009,11,30,79527.0
2009,12,1,80326.0
2009,12,2,80559.0
2009,12,3,79470.0
2009,12,4,79875.0
2009,12,7,79840.0
2009,12,8,79940.0
2009,12,9,79543.0
2009,12,10,79340.0
2009,12,11,80134.0
2009,12,14,78629.0
2009,12,15,77704.0
2009,12,16,77532.0
2009,12,17,75528.0
2009,12,18,78007.0
2009,12,21,77794.0
2009,12,22,76914.0
2009,12,23,76399.0
2009,12,24,76894.0
2009,12,28,76602.0
2009,12,29,76447.0
2009,12,30,76077.0
2009,12,31,76077.0
